dialogueNumber,time,text,emotion_tone_sadness,emotion_tone_joy,emotion_tone_fear,emotion_tone_anger,emotion_tone_disgust,social_tone_openness_big5,social_tone_conscientiousness_big5,social_tone_agreeableness_big5,social_tone_extraversion_big5,social_tone_emotional_range_big5,language_tone_analytical,language_tone_tentative,language_tone_confident
1242,"01:09:24,171 --> 01:09:27,371
","Charlie Chaplin had babies
when he was 73.

",0.470303,0.295457,0.05959,0.107239,0.139983,0.234352,0.124998,0.61397,0.392702,0.307931,0.0,0.0,0.0
1243,"01:09:27,467 --> 01:09:29,697
","Yeah, but he was too old
to pick 'em up.

",0.791143,0.049321,0.040208,0.06881,0.135446,0.080636,0.166585,0.729023,0.301614,0.689867,0.0,0.0,0.0
1244,"01:09:35,800 --> 01:09:37,962
","Oh, come here.
Come here.

",0.165062,0.58995,0.247695,0.047633,0.019443,0.181327,0.136081,0.620022,0.455415,0.179078,0.0,0.0,0.0
1245,"01:09:38,033 --> 01:09:40,001
","It's gonna be okay.

",0.153367,0.504676,0.242779,0.115053,0.080506,0.306023,0.292852,0.613995,0.487307,0.368069,0.0,0.0,0.0
1246,"01:09:40,179 --> 01:09:42,226
","It's gonna be fine.
You'll see.

",0.230477,0.368221,0.313393,0.062082,0.106148,0.188392,0.155075,0.652463,0.378984,0.265654,0.0,0.0,0.0
1247,"01:09:43,739 --> 01:09:46,071
","Oh, go ahead. It's not one
of my favorites anyway.

",0.662319,0.130705,0.138196,0.094155,0.020261,0.057219,0.262628,0.519915,0.000645,0.185351,0.0,0.0,0.932568
1248,"01:09:48,744 --> 01:09:51,367
","It's gonna be okay. Hmm?

",0.346764,0.286523,0.286858,0.077637,0.093494,0.139349,0.140288,0.617529,0.374689,0.24829,0.0,0.0,0.0
1249,"01:09:57,253 --> 01:09:58,817
","Hmm?
Ok?

",0.636219,0.111846,0.197342,0.041308,0.084554,0.19231,0.129797,0.603928,0.442959,0.205382,0.0,0.0,0.0
1250,"01:09:59,213 --> 01:10:00,176
","You're Ok.

",0.399198,0.415529,0.08615,0.08041,0.117021,0.307297,0.274665,0.599491,0.544194,0.314727,0.0,0.0,0.0
1251,"01:10:00,869 --> 01:10:01,917
","Hmm.

",0.0,0.0,0.0,0.0,0.0,0.278556,0.274434,0.599483,0.543316,0.290627,0.0,0.0,0.0
1252,"01:10:04,226 --> 01:10:05,162
","I'll make some tea.

",0.213862,0.652996,0.035692,0.091827,0.04228,0.337788,0.28925,0.620328,0.533856,0.404393,0.0,0.984352,0.0
1253,"01:10:05,217 --> 01:10:08,278
","Harry. Could you just hold me
a little longer?

",0.29499,0.452812,0.085173,0.191742,0.042277,0.152415,0.027255,0.731168,0.383612,0.000182,0.0,0.997862,0.0
1254,"01:10:08,319 --> 01:10:10,098
","Oh, sure.

",0.315104,0.39604,0.198855,0.112864,0.045552,0.256482,0.276329,0.604147,0.538775,0.362316,0.0,0.0,0.996934
1255,"01:10:10,420 --> 01:10:11,324
","Uh.

",0.0,0.0,0.0,0.0,0.0,0.285308,0.274435,0.599483,0.543317,0.292206,0.0,0.0,0.0
1256,"01:10:50,372 --> 01:10:52,058
","Are you comfortable?

",0.034364,0.396911,0.454804,0.052898,0.147543,0.30058,0.286568,0.609155,0.558318,0.270002,0.0,0.0,0.0
1257,"01:10:52,409 --> 01:10:53,557
","Sure.

",0.0,0.0,0.0,0.0,0.0,0.353376,0.27468,0.600481,0.543713,0.368772,0.0,0.0,0.999744
1258,"01:10:59,214 --> 01:11:01,444
","Do you want something
to drink or something?

",0.198651,0.423871,0.067046,0.216026,0.171215,0.127948,0.167194,0.664005,0.327823,0.295658,0.0,0.999669,0.0
1259,"01:11:01,660 --> 01:11:03,184
","No, I'm okay.

",0.537365,0.268182,0.111853,0.097604,0.057364,0.228118,0.275793,0.598576,0.53468,0.25322,0.0,0.0,0.0
1260,"01:11:04,408 --> 01:11:08,078
","Well, I'm gonna get up for some water,
so it's really no trouble.

",0.538219,0.206211,0.156287,0.127505,0.074734,0.016354,0.217655,0.466133,0.13069,0.069582,0.0,0.959646,0.0
1261,"01:11:08,274 --> 01:11:10,367
","Okay, water.

",0.278393,0.260282,0.24292,0.119332,0.170623,0.296096,0.274562,0.599498,0.542716,0.314006,0.0,0.0,0.0
1262,"01:12:05,838 --> 01:12:09,339
","You have all your videotapes
alphabetized and on index cards?

",0.297615,0.362955,0.144312,0.131683,0.127468,0.485792,0.563966,0.529789,0.902134,0.814868,0.117548,0.0,0.979426
1263,"01:12:10,719 --> 01:12:13,813
","- Thank you.
- Do you wanna watch something?

",0.23862,0.562591,0.131356,0.037689,0.080464,0.103278,0.338699,0.826824,0.566226,0.682753,0.0,0.991679,0.0
1264,"01:12:14,198 --> 01:12:18,601
","- No, not unless you do.
- No. That's okay.

",0.188315,0.091242,0.110726,0.612369,0.099403,0.10862,0.175487,0.58471,0.347699,0.594057,0.694442,0.0,0.0
1265,"01:12:32,663 --> 01:12:34,806
","Do you wanna go to sleep?

",0.520685,0.085683,0.287997,0.175511,0.022688,0.003881,0.295918,0.600134,0.506648,0.334792,0.0,0.0,0.0
1266,"01:12:35,083 --> 01:12:36,516
","Okay.

",0.0,0.0,0.0,0.0,0.0,0.288567,0.274434,0.599483,0.543322,0.292921,0.0,0.0,0.0
1267,"01:13:10,427 --> 01:13:12,201
","Where are you going?

",0.67636,0.121132,0.108633,0.132556,0.054121,0.380782,0.449766,0.701049,0.726245,0.534439,0.0,0.0,0.0
1268,"01:13:13,096 --> 01:13:14,842
","I gotta go.

",0.66439,0.118232,0.141118,0.134732,0.017264,0.118627,0.290355,0.595699,0.495801,0.483856,0.0,0.0,0.0
1269,"01:13:16,594 --> 01:13:19,888
","Gotta go home, I gotta change my clothes,
then I have to go to work. And so do you.

",0.543806,0.172286,0.150733,0.19266,0.019865,1.3e-05,0.592305,0.796124,0.332335,0.580486,0.0,0.0,0.91171
1270,"01:13:19,939 --> 01:13:22,207
","But after work I'd like to take you
out to dinner if you're free.

",0.211076,0.556307,0.063155,0.155531,0.097859,0.024397,0.892223,0.944715,0.831544,0.963382,0.472718,0.84639,0.0
1271,"01:13:22,381 --> 01:13:24,834
","- Are you free?
- Yes.

",0.397037,0.288541,0.201871,0.135701,0.057031,0.504553,0.169975,0.63029,0.514629,0.712754,0.0,0.0,0.0
1272,"01:13:25,044 --> 01:13:26,375
","Fine. I'll call you later.

",0.475561,0.17242,0.215665,0.103638,0.101654,0.388382,0.164762,0.655282,0.500949,0.487016,0.0,0.0,0.0
1273,"01:13:27,046 --> 01:13:29,973
","- Fine.
- Fine.

",0.54378,0.222911,0.120662,0.072969,0.096892,0.216528,0.129791,0.603913,0.443231,0.199984,0.0,0.0,0.0
1274,"01:13:48,341 --> 01:13:49,527
","Yours.

",0.0,0.0,0.0,0.0,0.0,0.348535,0.274442,0.599501,0.543303,0.312469,0.0,0.0,0.0
1275,"01:13:50,227 --> 01:13:52,161
","- Hello.
- I'm sorry to call so early.

",0.501174,0.190937,0.15138,0.14307,0.076174,0.000502,0.126914,0.653544,0.451147,0.135557,0.0,0.0,0.0
1276,"01:13:52,284 --> 01:13:54,377
","- Are you all right?
- No one I know would call at this hour.

",0.287836,0.0906,0.058728,0.238791,0.413295,0.212564,0.92502,0.958078,0.786994,0.687693,0.77494,0.0,0.966751
1277,"01:13:54,437 --> 01:13:56,667
","- I did something terrible.
- What did you do?

",0.28641,0.123087,0.270019,0.15553,0.288017,0.049239,0.135989,0.732236,0.135964,0.420092,0.0,0.987926,0.0
1278,"01:13:56,740 --> 01:13:58,708
","- No one I know would call at this hour.
- It's so awful.

",0.258463,0.046276,0.095379,0.32267,0.390748,0.002699,0.044504,0.722559,0.025538,0.071471,0.0,0.0,0.0
1279,"01:13:58,775 --> 01:14:00,096
","- I need to talk.
- What happened?

",0.500583,0.009197,0.463201,0.117535,0.052593,0.006887,0.091587,0.703387,0.216399,0.04299,0.0,0.0,0.0
1280,"01:14:00,160 --> 01:14:01,743
","- What's the matter?
- Harry came over last night.

",0.24105,0.425617,0.05123,0.26347,0.06993,0.008538,0.108536,0.669329,0.715743,0.174536,0.0,0.0,0.0
1281,"01:14:01,795 --> 01:14:04,648
","- I went to Sally's last night.
- Because I was upset Joe was getting married.

",0.715258,0.065284,0.071882,0.18768,0.018847,0.000338,0.000728,0.62503,0.232406,0.018355,0.747663,0.0,0.0
1282,"01:14:04,674 --> 01:14:06,840
","- And one thing led to another.
- Before I knew it we were kissing.

",0.159531,0.255065,0.552038,0.049777,0.051751,0.29333,0.394376,0.727599,0.00326,0.705166,0.942817,0.0,0.0
1283,"01:14:06,904 --> 01:14:09,085
","- To make a long story short, we did it.
- We did it.

",0.375189,0.364116,0.151533,0.0978,0.074476,0.181948,0.571527,0.859166,0.070249,0.879493,0.0,0.0,0.0
1284,"01:14:09,334 --> 01:14:11,712
","- They did it.
- That's great, Sally.

",0.290743,0.492381,0.109915,0.098852,0.038934,0.744255,0.555832,0.924344,0.693306,0.961117,0.0,0.0,0.0
1285,"01:14:11,788 --> 01:14:14,140
","- We've been praying for you.
- You should've done it in the first place.

",0.238466,0.327887,0.285534,0.141642,0.084215,0.119818,0.783684,0.900262,0.553064,0.820681,0.996679,0.0,0.0
1286,"01:14:14,212 --> 01:14:16,587
","- For months, we've been saying you should do it.
- You guys belong together.

",0.350615,0.297447,0.150806,0.220022,0.06841,0.038751,0.714784,0.862893,0.64722,0.695492,0.0,0.0,0.0
1287,"01:14:16,627 --> 01:14:20,085
","- It's like killing two birds with one stone.
- It's like two wrongs make a right.

",0.436812,0.025664,0.018302,0.469413,0.1548,0.904061,0.186813,0.390553,0.092001,0.175656,0.0,0.944845,0.0
1288,"01:14:20,234 --> 01:14:21,824
","- How was it?
- The during part was good.

",0.115274,0.500638,0.190681,0.14156,0.157502,0.366478,0.217078,0.538933,0.23102,0.894534,0.178218,0.0,0.0
1289,"01:14:21,850 --> 01:14:23,490
","- I thought it was good.
- But then I felt suffocated.

",0.576774,0.284709,0.081958,0.042194,0.055479,0.205665,0.070872,0.779758,0.000951,0.160141,0.939283,0.978371,0.0
1290,"01:14:23,516 --> 01:14:25,945
","- But then I guess it wasn't.
- Jesus, I'm sorry.
- The worst.

",0.662694,0.002101,0.025932,0.365452,0.061382,0.129779,0.013352,0.409155,0.000575,0.113686,0.551743,0.972662,0.0
1291,"01:14:25,971 --> 01:14:27,526
","- I had to get out of there.
- He just disappeared.

",0.601837,0.007288,0.168565,0.176743,0.168845,0.258719,0.247834,0.478976,0.001756,0.208806,0.0,0.751891,0.0
1292,"01:14:27,556 --> 01:14:29,410
","- I feel so bad.
- I'm so embarrassed.

",0.768473,0.105121,0.055048,0.076999,0.049222,0.001681,0.097978,0.601245,0.298102,0.000123,0.0,0.952443,0.0
1293,"01:14:29,436 --> 01:14:30,738
","- I don't blame you.
- That's horrible.

",0.598992,0.012681,0.085366,0.091917,0.305223,0.057857,0.070659,0.429781,0.101146,0.004571,0.0,0.0,0.0
1294,"01:14:30,771 --> 01:14:32,837
","- I think I'm coming down with something.
- I'm catching a cold.

",0.625656,0.135238,0.103579,0.157435,0.058752,0.584975,0.034186,0.582923,0.138655,0.000211,0.829888,0.972662,0.0
1295,"01:14:32,911 --> 01:14:35,071
","Look, it would've been great if it worked out,
but it didn't.

",0.319998,0.573193,0.057746,0.077265,0.027067,0.117487,0.275689,0.772987,0.091508,0.605712,0.952933,0.0,0.0
1296,"01:14:35,097 --> 01:14:36,478
","You should never go to bed
with anyone

",0.468311,0.133707,0.173255,0.171581,0.136618,0.000607,0.346066,0.82474,0.530895,0.544307,0.0,0.936899,0.0
1297,"01:14:36,546 --> 01:14:38,462
","when you've found out
your last boyfriend is getting married.

",0.580055,0.234622,0.053075,0.149036,0.038742,0.029789,0.108725,0.614821,0.799934,0.144827,0.857009,0.0,0.0
1298,"01:14:38,526 --> 01:14:39,692
","- Who's that talking?
- Who?

",0.327594,0.219745,0.140463,0.19303,0.220875,0.493082,0.119812,0.605169,0.50824,0.129239,0.0,0.0,0.0
1299,"01:14:39,747 --> 01:14:41,844
","- Is that Jess on the phone?
- It's Jane Fonda on the VCR.

",0.149177,0.347001,0.099814,0.169072,0.30504,0.39065,0.138865,0.379327,0.479142,0.717925,0.0,0.0,0.0
1300,"01:14:41,918 --> 01:14:44,580
","- It's Bryant Gumbel.
- You wanna come over for breakfast?

",0.38125,0.418684,0.056109,0.117352,0.09187,0.070398,0.707677,0.915229,0.841214,0.699411,0.0,0.0,0.0
1301,"01:14:44,683 --> 01:14:47,088
","- No, I'm not up to it.
- No, I feel too awful.

",0.648465,0.036695,0.17909,0.14903,0.096842,0.001053,0.031313,0.432492,0.020844,0.00427,0.0,0.972662,0.0
1302,"01:14:47,157 --> 01:14:50,388
","- Good. I mean it's so early.
- But call me later if you want.

",0.269586,0.634729,0.044113,0.101492,0.024165,0.058175,0.657942,0.877179,0.173487,0.186729,0.77494,0.0,0.0
1303,"01:14:50,460 --> 01:14:52,428
","- I'll call you later, okay?
- Okay, bye.

",0.532691,0.105195,0.219802,0.140865,0.090055,0.180353,0.136586,0.612676,0.452828,0.348045,0.0,0.0,0.0
1304,"01:14:52,473 --> 01:14:54,224
","- Bye.
- Bye.

",0.650416,0.117332,0.195873,0.061273,0.062145,0.202538,0.129791,0.603913,0.443231,0.199918,0.0,0.0,0.0
1305,"01:14:56,342 --> 01:14:59,038
","- God!
- I know.

",0.219002,0.485483,0.201774,0.108902,0.03766,0.179586,0.13206,0.588297,0.260687,0.148499,0.0,0.994704,0.0
1306,"01:15:00,136 --> 01:15:03,299
","Tell me I'll never have
to be out there again.

",0.62583,0.049154,0.23947,0.114696,0.089711,0.074806,0.561358,0.932784,0.260566,0.178978,0.0,0.0,0.98931
1307,"01:15:06,539 --> 01:15:08,973
","You will never have
to be out there again.

",0.526045,0.100432,0.282739,0.075099,0.121837,0.053186,0.652405,0.874632,0.1058,0.580437,0.0,0.0,0.99167
1308,"01:15:12,729 --> 01:15:15,129
","I'll just say
we made a mistake.

",0.457849,0.220392,0.169527,0.143503,0.095581,0.224248,0.187975,0.760595,0.064546,0.605207,0.931994,0.991679,0.0
1309,"01:15:15,899 --> 01:15:19,300
","Sally, it was a mistake.

",0.414572,0.147858,0.169317,0.227889,0.113383,0.638118,0.237851,0.630375,0.594741,0.722469,0.882284,0.0,0.0
1310,"01:15:21,038 --> 01:15:23,632
","I just hope
I get to say it first.

",0.160048,0.737925,0.092442,0.039438,0.025805,0.024878,0.424136,0.856293,0.011502,0.554879,0.0,0.997862,0.0
1311,"01:15:24,427 --> 01:15:27,089
","I hope she says it
before I do.

",0.275913,0.44472,0.17745,0.101932,0.0978,0.094955,0.246206,0.760195,0.037259,0.525639,0.0,0.987926,0.0
1312,"01:15:30,040 --> 01:15:31,323
","It was a mistake.

",0.444716,0.1369,0.173396,0.227403,0.112956,0.450793,0.238841,0.562234,0.425112,0.645044,0.920855,0.0,0.0
1313,"01:15:31,401 --> 01:15:33,835
","I am so relieved
that you think so too.

",0.184636,0.675189,0.085502,0.093951,0.023674,0.014257,0.135834,0.855299,0.187527,0.001045,0.0,0.0,0.0
1314,"01:15:35,570 --> 01:15:37,697
","I'm not saying
last night wasn't great.

",0.472377,0.102202,0.35199,0.127312,0.012521,0.016956,0.065036,0.677481,0.455703,0.159687,0.0,0.0,0.0
1315,"01:15:38,463 --> 01:15:41,523
","- It was.
- Yes, it was.

",0.129351,0.649849,0.110955,0.06699,0.121595,0.514018,0.150058,0.641034,0.370859,0.60361,0.0,0.0,0.0
1316,"01:15:42,574 --> 01:15:46,004
","- We just never should have done it.
- I couldn't agree more.

",0.535658,0.056149,0.117111,0.323229,0.070912,0.042349,0.289987,0.796778,0.003272,0.234049,0.551743,0.884138,0.0
1317,"01:15:46,422 --> 01:15:49,760
","- I'm so relieved.
- Great.

",0.033624,0.941306,0.032093,0.039068,0.011362,0.06774,0.126795,0.632804,0.462057,0.031177,0.0,0.0,0.0
1318,"01:15:49,824 --> 01:15:50,700
","Yeah.

",0.0,0.0,0.0,0.0,0.0,0.271792,0.274537,0.599541,0.543072,0.337379,0.0,0.0,0.0
1319,"01:15:54,093 --> 01:15:56,027
","Two mixed green salads.

",0.194899,0.649171,0.073303,0.074569,0.089015,0.577898,0.276133,0.596655,0.550379,0.298865,0.0,0.0,0.0
1320,"01:16:25,696 --> 01:16:30,531
","It is so nice when you can sit with
someone and not have to talk. Hmm?

",0.499785,0.311122,0.046801,0.116034,0.114103,0.076946,0.429278,0.93945,0.577248,0.186392,0.0,0.55795,0.0
1321,"01:16:34,538 --> 01:16:37,176
","It's just like, most of the time
you go to bed with someone,

",0.465167,0.301532,0.130716,0.122815,0.069811,0.073469,0.658119,0.704871,0.229566,0.4766,0.0,0.998113,0.0
1322,"01:16:37,251 --> 01:16:41,209
","then she tells you all her stories,
you tell her your stories.

",0.560859,0.088925,0.107037,0.052518,0.243123,0.912625,0.297833,0.856012,0.833102,0.63589,0.51064,0.0,0.971165
1323,"01:16:41,399 --> 01:16:45,098
","With Sally and me, we'd already
heard each other's stories.

",0.454159,0.170654,0.14614,0.050134,0.246589,0.950527,0.455574,0.882101,0.855113,0.023161,0.0,0.0,0.0
1324,"01:16:45,358 --> 01:16:49,133
","So once we went to bed, we didn't know
what we were supposed to do. You know?

",0.450019,0.05142,0.376518,0.162549,0.042625,8.6e-05,0.437229,0.800899,0.143606,0.694891,0.668742,0.928648,0.0
1325,"01:16:49,212 --> 01:16:51,458
","Sure, Harry.

",0.348467,0.623292,0.017218,0.04427,0.026533,0.269552,0.274147,0.600329,0.543597,0.23204,0.0,0.0,0.996934
1326,"01:16:52,373 --> 01:16:53,840
","I don't know.

",0.490837,0.140223,0.326046,0.083279,0.037992,0.095633,0.296108,0.555367,0.361981,0.138654,0.955445,0.0,0.0
1327,"01:16:54,098 --> 01:16:55,865
","Maybe you get to a certain point
in a relationship

",0.448192,0.249559,0.084796,0.229322,0.06817,0.232763,0.050763,0.513232,0.458733,0.198571,0.857009,0.0,0.0
1328,"01:16:55,913 --> 01:16:58,019
","where it's just too late
to have sex.

",0.212376,0.381897,0.035954,0.041133,0.404716,0.002016,0.30423,0.806541,0.354244,0.652405,0.0,0.987926,0.0
1329,"01:16:58,087 --> 01:16:59,303
","You know?

",0.193871,0.368867,0.348374,0.092451,0.056696,0.327998,0.319981,0.611385,0.566073,0.569503,0.982476,0.0,0.0
1330,"01:17:09,532 --> 01:17:11,709
","Is Harry bringing anyone
to the wedding?

",0.395514,0.517394,0.032697,0.063741,0.054555,0.245796,0.072788,0.617018,0.751793,0.073755,0.0,0.952443,0.0
1331,"01:17:12,035 --> 01:17:13,900
","I don't think so.

",0.44633,0.283962,0.056136,0.252543,0.033975,0.010848,0.23845,0.531258,0.111491,0.002133,0.0,0.0,0.0
1332,"01:17:15,398 --> 01:17:16,905
","Is he seeing anyone?

",0.235994,0.330769,0.043817,0.057073,0.400663,0.328724,0.227252,0.586311,0.471806,0.072023,0.0,0.88939,0.0
1333,"01:17:17,175 --> 01:17:21,000
","He was seeing
this anthropologist, but...

",0.601461,0.095131,0.035079,0.289538,0.032345,0.415038,0.039918,0.709148,0.139555,0.005562,0.0,0.0,0.0
1334,"01:17:21,870 --> 01:17:26,034
","- What did she look like?
- Thin. Pretty. Big tits.

",0.676554,0.176813,0.083745,0.07313,0.085548,0.596854,0.143017,0.669233,0.54606,0.281347,0.0,0.994704,0.0
1335,"01:17:26,228 --> 01:17:27,718
","Your basic nightmare.

",0.104076,0.021687,0.780015,0.103031,0.064067,0.266508,0.274797,0.583885,0.547293,0.389269,0.0,0.0,0.0
1336,"01:17:32,466 --> 01:17:33,899
","What do you think?

",0.307094,0.318799,0.294679,0.083369,0.069357,0.1172,0.365111,0.64007,0.502092,0.553632,0.920855,0.0,0.0
1337,"01:17:35,755 --> 01:17:38,087
","Oh, Marie.

",0.259805,0.450736,0.190637,0.094725,0.055239,0.303371,0.274472,0.599773,0.544562,0.275316,0.0,0.0,0.0
1338,"01:17:38,697 --> 01:17:40,562
","You tell the truth.

",0.304238,0.115966,0.49448,0.123566,0.044711,0.836038,0.415766,0.653287,0.565925,0.806263,0.0,0.88939,0.0
1339,"01:17:41,982 --> 01:17:44,075
","It's just beautiful.

",0.395786,0.547251,0.064093,0.020752,0.023024,0.468363,0.308855,0.665375,0.532309,0.195675,0.0,0.994446,0.0
1340,"01:18:16,065 --> 01:18:17,774
","We are gathered here today

",0.248818,0.60876,0.158489,0.041498,0.012081,0.487165,0.332586,0.670369,0.57392,0.25267,0.0,0.822231,0.0
1341,"01:18:17,815 --> 01:18:22,058
","to celebrate the marriage
of Marie and Jess

",0.328645,0.642333,0.031522,0.01616,0.048507,0.406483,0.267665,0.791922,0.667292,0.379755,0.0,0.0,0.0
1342,"01:18:22,635 --> 01:18:25,658
","and to consecrate
their vows of matrimony.

",0.277805,0.324745,0.150395,0.094371,0.228089,0.27708,0.187407,0.196828,0.299918,0.1042,0.0,0.0,0.0
1343,"01:18:26,009 --> 01:18:29,385
","The vows they will take
join their lives.

",0.602876,0.253748,0.138321,0.019576,0.05053,0.327624,0.244755,0.550571,0.297208,0.557858,0.0,0.0,0.0
1344,"01:18:29,612 --> 01:18:34,502
","The wine they will share
binds all their hopes together.

",0.299015,0.461767,0.25436,0.004046,0.057879,0.431332,0.371394,0.569323,0.559236,0.5021,0.0,0.0,0.0
1345,"01:18:34,860 --> 01:18:39,092
","And by the rings they will wear,
they will be known to all

",0.502679,0.319105,0.137968,0.025794,0.077767,0.939365,0.558111,0.721441,0.235379,0.775566,0.77494,0.0,0.966751
1346,"01:18:39,188 --> 01:18:42,145
","as husband and wife.

",0.138998,0.453391,0.084408,0.082367,0.329218,0.452377,0.280025,0.609719,0.574353,0.422432,0.0,0.0,0.0
1347,"01:18:52,568 --> 01:18:56,504
","I've never seen her so happy.
She's a totally different person.

",0.118267,0.836645,0.008158,0.016282,0.091723,0.053835,0.007487,0.816487,0.246798,0.000104,0.0,0.0,0.988894
1348,"01:18:56,579 --> 01:19:01,278
","Oh, yeah, she is, girl. It's great,
but what are we gonna do about you?

",0.172139,0.586819,0.127368,0.108274,0.057358,0.531208,0.744576,0.946851,0.701582,0.638028,0.0,0.0,0.880065
1349,"01:19:01,344 --> 01:19:03,676
","- Me?
- Honey, you wanna dance?

",0.341108,0.62049,0.020096,0.047881,0.027233,0.249296,0.182461,0.6429,0.637279,0.280476,0.0,0.0,0.0
1350,"01:19:03,746 --> 01:19:05,451
","Oh, yeah. Yeah, I do.

",0.12092,0.655383,0.139844,0.064807,0.101396,0.051413,0.144804,0.614963,0.369844,0.394752,0.0,0.0,0.0
1351,"01:19:05,530 --> 01:19:07,014
","Excuse us.

",0.042803,0.433262,0.286677,0.098086,0.196531,0.357094,0.279437,0.604956,0.564816,0.367813,0.0,0.0,0.0
1352,"01:19:09,765 --> 01:19:10,623
","Hi.

",0.0,0.0,0.0,0.0,0.0,0.290157,0.274434,0.599483,0.543325,0.291201,0.0,0.0,0.0
1353,"01:19:10,817 --> 01:19:11,881
","Hello.

",0.0,0.0,0.0,0.0,0.0,0.290636,0.274434,0.599483,0.543326,0.292078,0.0,0.0,0.0
1354,"01:19:16,095 --> 01:19:18,791
","- Nice ceremony.
- Beautiful.

",0.016992,0.726636,0.007299,0.028893,0.244528,0.16102,0.129649,0.60426,0.445192,0.179911,0.596122,0.0,0.0
1355,"01:19:21,794 --> 01:19:24,021
","Boy, the holidays are rough.
Every year I just try to

",0.518329,0.361059,0.022844,0.078513,0.081587,0.013143,0.22966,0.404647,0.097533,0.407381,0.0,0.884138,0.0
1356,"01:19:24,047 --> 01:19:27,009
","get from the day before Thanksgiving
to the day after New Year's.

",0.17305,0.819315,0.014248,0.029975,0.01597,0.001093,0.574799,0.48166,0.086007,0.933729,0.0,0.0,0.0
1357,"01:19:27,074 --> 01:19:29,042
","A lot of suicides.

",0.806016,0.121514,0.013768,0.071994,0.037327,0.667274,0.27073,0.575556,0.544735,0.443836,0.0,0.88939,0.0
1358,"01:19:30,673 --> 01:19:32,531
","Would you like
a pea pod with a shrimp?

",0.171704,0.280263,0.321185,0.124185,0.195315,0.868715,0.242824,0.773556,0.833444,0.716602,0.0,0.920133,0.0
1359,"01:19:32,578 --> 01:19:33,938
","Thank you.

",0.0,1.0,0.0,0.0,0.0,0.361539,0.275698,0.600671,0.547751,0.435265,0.0,0.0,0.0
1360,"01:19:35,041 --> 01:19:36,973
","- How've you been?
- Fine.

",0.42323,0.241433,0.165296,0.069331,0.164674,0.700688,0.242902,0.758478,0.598245,0.161696,0.0,0.0,0.0
1361,"01:19:38,078 --> 01:19:39,160
","Are you seeing anybody?

",0.228516,0.091386,0.607211,0.061259,0.110895,0.338244,0.339359,0.697783,0.686041,0.099499,0.0,0.984352,0.0
1362,"01:19:39,385 --> 01:19:40,385
","- Harry.
- What?

",0.283105,0.62998,0.02487,0.060323,0.079852,0.143855,0.129558,0.604065,0.442228,0.130901,0.0,0.0,0.0
1363,"01:19:40,411 --> 01:19:42,289
","- I don't want to talk about this.
- Why not?

",0.27275,0.022925,0.200936,0.25067,0.413693,0.020135,0.102107,0.512486,0.05161,0.000197,0.0,0.983475,0.0
1364,"01:19:42,335 --> 01:19:45,255
","I don't want
to talk about it.

",0.380529,0.10906,0.21106,0.119119,0.331576,0.063252,0.124273,0.616355,0.116913,0.004085,0.0,0.952443,0.0
1365,"01:19:45,544 --> 01:19:47,392
","Why can't we get past this?

",0.656066,0.035389,0.139265,0.1855,0.06567,6e-06,0.46983,0.378976,0.063032,0.013305,0.0,0.0,0.0
1366,"01:19:47,463 --> 01:19:49,866
","I mean, are we gonna carry this thing
around forever?

",0.56317,0.175062,0.136867,0.122374,0.072483,0.328312,0.418319,0.658411,0.141768,0.011106,0.0,0.0,0.0
1367,"01:19:49,919 --> 01:19:54,065
","- Forever? It just happened.
- It happened three weeks ago.

",0.649324,0.233489,0.05088,0.079217,0.033681,0.001922,0.149994,0.63345,0.133274,0.136911,0.0,0.0,0.0
1368,"01:19:54,590 --> 01:19:57,457
","You know how a year to a person
is like seven years to a dog?

",0.227294,0.379349,0.060544,0.17945,0.211708,0.018661,0.095686,0.60672,0.211689,0.543142,0.0,0.944845,0.0
1369,"01:19:58,531 --> 01:20:00,396
","Yes.

",0.0,0.0,0.0,0.0,0.0,0.306457,0.274519,0.5996,0.543499,0.332275,0.0,0.0,0.0
1370,"01:20:02,603 --> 01:20:05,715
","Is one of us supposed
to be a dog in this scenario?

",0.264746,0.252099,0.11769,0.13016,0.368002,0.782249,0.266453,0.602796,0.10891,0.159499,0.080162,0.966403,0.0
1371,"01:20:05,903 --> 01:20:08,437
","- Yes.
- Who is the dog?

",0.21098,0.389426,0.164699,0.058917,0.264937,0.798184,0.189054,0.668063,0.565639,0.451665,0.0,0.0,0.0
1372,"01:20:08,554 --> 01:20:10,479
","- You are.
- I am?

",0.248524,0.447738,0.146315,0.184896,0.059334,0.291958,0.137241,0.617737,0.351494,0.035229,0.0,0.0,0.0
1373,"01:20:10,838 --> 01:20:11,699
","- I am the dog?
- Mm hmm.

",0.421492,0.455659,0.107192,0.036195,0.048036,0.164171,0.126659,0.54658,0.150278,0.03385,0.0,0.0,0.0
1374,"01:20:11,763 --> 01:20:13,882
","I am the dog?
I ...

",0.231131,0.310006,0.308822,0.067703,0.163045,0.171286,0.103365,0.557094,0.209913,0.01778,0.0,0.0,0.0
1375,"01:20:20,396 --> 01:20:23,372
","I don't see that, Harry.
If anybody is the dog, you are the dog.

",0.246044,0.198453,0.335273,0.043305,0.25439,0.548561,0.136715,0.591527,0.248786,0.087919,0.747663,0.952443,0.0
