dialogueNumber,time,text,emotion_tone_sadness,emotion_tone_joy,emotion_tone_fear,emotion_tone_anger,emotion_tone_disgust,social_tone_openness_big5,social_tone_conscientiousness_big5,social_tone_agreeableness_big5,social_tone_extraversion_big5,social_tone_emotional_range_big5,language_tone_analytical,language_tone_tentative,language_tone_confident
1167,"01:12:44,736 --> 01:12:46,738
","Play ""La Marseillaise.""
Play it!

",0.083823,0.65722,0.19161,0.082194,0.076765,0.134265,0.106716,0.549329,0.406728,0.293613,0.0,0.0,0.0
1168,"01:12:51,242 --> 01:12:54,746
","[SINGING ""LA MARSEILLAISE""]

",0.062796,0.879603,0.033622,0.048921,0.042354,0.187297,0.26654,0.600253,0.558528,0.082818,0.0,0.0,0.0
1169,"01:13:46,965 --> 01:13:48,466
","<i>Vive la France!</i>

",0.12711,0.70154,0.10072,0.045689,0.086046,0.173225,0.273453,0.595259,0.531522,0.162952,0.0,0.0,0.0
1170,"01:14:02,772 --> 01:14:06,776
","See what I mean? If Laszlo's presence in
a café can inspire this demonstration...

",0.202908,0.409449,0.178989,0.091591,0.216328,0.351205,0.121736,0.716816,0.360258,0.048214,0.991495,0.0,0.0
1171,"01:14:06,943 --> 01:14:09,404
","...what more will his presence
in Casablanca bring on?

",0.347117,0.29204,0.127338,0.076801,0.244543,0.31446,0.248335,0.708045,0.506182,0.448386,0.977094,0.0,0.0
1172,"01:14:09,571 --> 01:14:11,573
","I advise that this place
be shut up at once.

",0.134217,0.208211,0.073038,0.529442,0.118984,0.425557,0.32117,0.929634,0.629608,0.455514,0.0,0.0,0.0
1173,"01:14:11,865 --> 01:14:14,826
","- But everybody's having a good time.
- Yes, much too good a time.

",0.283684,0.668674,0.028361,0.070165,0.010591,0.06816,0.159519,0.751762,0.65755,0.427756,0.0,0.0,0.0
1174,"01:14:14,993 --> 01:14:16,202
","The place is to be closed.

",0.302516,0.486527,0.130106,0.088956,0.056111,0.491223,0.326618,0.508525,0.535029,0.612753,0.0,0.0,0.0
1175,"01:14:16,369 --> 01:14:19,414
","- But I have no excuse to close it.
- Find one.

",0.635639,0.098356,0.066011,0.164213,0.115939,0.016506,0.021854,0.6093,0.00186,0.103129,0.857009,0.0,0.0
1176,"01:14:23,376 --> 01:14:24,461
","[WHISTLE BLOWS]

",0.354187,0.242267,0.066617,0.165798,0.216915,0.284843,0.274434,0.599483,0.543324,0.290985,0.0,0.0,0.0
1177,"01:14:24,627 --> 01:14:25,987
","Everybody is to leave immediately.

",0.737157,0.12263,0.099975,0.074028,0.047048,0.135894,0.369022,0.603452,0.433561,0.344505,0.0,0.0,0.0
1178,"01:14:26,212 --> 01:14:28,423
","This café is closed until further notice.

",0.456217,0.053158,0.270294,0.114707,0.201255,0.200646,0.309988,0.474807,0.382237,0.052777,0.801827,0.0,0.0
1179,"01:14:28,673 --> 01:14:30,258
","Clear the room at once.

",0.038108,0.290488,0.351168,0.125604,0.288802,0.251651,0.305868,0.526675,0.341793,0.643807,0.687768,0.0,0.961633
1180,"01:14:33,720 --> 01:14:35,054
","How can you close me up?

",0.441281,0.166952,0.01535,0.29203,0.199874,0.064072,0.722489,0.83306,0.829488,0.164265,0.0,0.0,0.0
1181,"01:14:35,263 --> 01:14:38,725
","I'm shocked, shocked to find that
gambling is going on in here.

",0.461853,0.039438,0.084066,0.153778,0.384469,0.072232,0.030538,0.720517,0.80827,0.020089,0.802429,0.0,0.0
1182,"01:14:38,892 --> 01:14:40,810
","- Your winnings, sir.
- Thank you.

",0.02271,0.897998,0.045012,0.023529,0.049085,0.210386,0.203447,0.69918,0.539489,0.756899,0.0,0.0,0.0
1183,"01:14:40,977 --> 01:14:42,228
","Everybody out at once.

",0.419808,0.157185,0.206077,0.228542,0.040534,0.340757,0.321729,0.635762,0.527784,0.50881,0.0,0.0,0.0
1184,"01:14:46,691 --> 01:14:50,612
","After this disturbance it is not safe
for Laszlo to stay in Casablanca.

",0.504821,0.091567,0.156329,0.201449,0.131771,0.114775,0.29745,0.443235,0.362341,0.697223,0.77494,0.0,0.0
1185,"01:14:50,778 --> 01:14:53,573
","This morning you implied it wasn't safe
to leave Casablanca.

",0.563197,0.204904,0.068042,0.156428,0.070816,0.002156,0.555689,0.936935,0.624365,0.830568,0.991164,0.902459,0.0
1186,"01:14:53,740 --> 01:14:56,701
","That is also true, except for one
destination: occupied France.

",0.432764,0.456454,0.053144,0.07254,0.027953,0.431411,0.22681,0.622189,0.397917,0.44975,0.857009,0.0,0.932568
1187,"01:14:56,910 --> 01:14:59,787
","- Occupied France?
- Under safe conduct from me.

",0.146351,0.42718,0.2366,0.059635,0.225512,0.146351,0.156269,0.658723,0.53691,0.316609,0.989679,0.0,0.0
1188,"01:14:59,996 --> 01:15:01,039
","Of what value is that?

",0.527546,0.193998,0.146291,0.037963,0.169099,0.816776,0.360236,0.560761,0.576186,0.672689,0.0,0.0,0.0
1189,"01:15:01,206 --> 01:15:04,250
","You may recall what German guarantees
have been worth in the past.

",0.169983,0.5034,0.233525,0.023032,0.160379,0.127563,0.512062,0.728773,0.103222,0.650645,0.802429,0.865388,0.0
1190,"01:15:04,417 --> 01:15:07,670
","- There are two other alternatives for him.
- What are they?

",0.561944,0.10476,0.113241,0.152066,0.161189,0.88165,0.308143,0.596602,0.592538,0.59312,0.0,0.0,0.0
1191,"01:15:07,837 --> 01:15:09,797
","The French authorities
may find a reason...

",0.089219,0.539945,0.235351,0.076375,0.136386,0.671962,0.17297,0.677916,0.453752,0.329561,0.989679,0.991679,0.0
1192,"01:15:09,964 --> 01:15:12,133
","...to put him
in the concentration camp here.

",0.370236,0.20829,0.171174,0.156834,0.188986,0.01753,0.088115,0.482318,0.142608,0.242609,0.908592,0.0,0.0
1193,"01:15:12,300 --> 01:15:13,426
","The other alternative?

",0.354996,0.124071,0.165704,0.135794,0.316966,0.844172,0.255067,0.516878,0.563563,0.531594,0.842108,0.0,0.0
1194,"01:15:13,593 --> 01:15:15,887
","My dear,
perhaps you have already observed...

",0.237539,0.341182,0.109747,0.231219,0.120803,0.282799,0.344235,0.818475,0.247145,0.424293,0.0,0.991679,0.0
1195,"01:15:16,054 --> 01:15:18,348
","...that in Casablanca
human life is cheap.

",0.303358,0.515296,0.054864,0.030144,0.184252,0.715447,0.141571,0.520188,0.479599,0.517708,0.0,0.0,0.0
1196,"01:15:18,515 --> 01:15:19,849
","Good night, mademoiselle.

",0.071456,0.798419,0.093262,0.06179,0.018697,0.218705,0.275154,0.597075,0.562505,0.38541,0.0,0.0,0.0
1197,"01:15:30,568 --> 01:15:34,072
","- What happened with Rick?
- We'll discuss it later.

",0.575432,0.13246,0.143629,0.182541,0.060786,0.386013,0.240926,0.797886,0.512589,0.554246,0.0,0.0,0.0
1198,"01:15:56,970 --> 01:15:58,972
","Our faithful friend is still there.

",0.517897,0.323076,0.083962,0.038968,0.076298,0.67168,0.39119,0.643625,0.708198,0.661148,0.0,0.946222,0.0
1199,"01:15:59,514 --> 01:16:02,058
","Please don't go
to the underground meeting tonight.

",0.449211,0.051946,0.332403,0.177357,0.093718,0.009124,0.156672,0.583261,0.586393,0.20324,0.0,0.0,0.0
1200,"01:16:02,308 --> 01:16:03,393
","I must.

",0.258958,0.13165,0.479806,0.041721,0.151005,0.39881,0.276006,0.599671,0.479304,0.179756,0.0,0.0,0.97759
1201,"01:16:03,560 --> 01:16:07,021
","Besides, it isn't often that a man gets
to display heroics before his wife.

",0.475986,0.150378,0.08808,0.174958,0.172271,0.429048,0.02596,0.399659,0.108794,0.75104,0.561692,0.827288,0.0
1202,"01:16:07,188 --> 01:16:10,525
","Don't joke. After Major Strasser's
warning tonight, I'm frightened.

",0.078561,0.025112,0.797666,0.096491,0.08297,0.25254,0.02029,0.525412,0.389143,9e-06,0.0,0.0,0.0
1203,"01:16:10,733 --> 01:16:12,569
","Tell you the truth,
I'm frightened too.

",0.188194,0.135671,0.582877,0.095912,0.055784,0.72659,0.113496,0.7332,0.292949,0.023627,0.0,0.0,0.962182
1204,"01:16:12,735 --> 01:16:15,154
","Shall I remain here
in a hotel room, hiding?

",0.219043,0.162488,0.544878,0.107044,0.071613,0.339915,0.112507,0.767931,0.315615,0.189102,0.0,0.0,0.0
1205,"01:16:15,363 --> 01:16:16,990
","Or shall I carry on the best I can?

",0.460601,0.314842,0.090062,0.118224,0.062283,0.746724,0.629341,0.528996,0.055687,0.654194,0.0,0.856622,0.0
1206,"01:16:17,407 --> 01:16:20,076
","Whatever I'd say,
you would carry on.

",0.362451,0.286458,0.14241,0.139174,0.190821,0.632056,0.250069,0.75903,0.469707,0.779846,0.0,0.0,0.0
1207,"01:16:20,952 --> 01:16:23,871
","Victor, why don't you tell me
about Rick? What did you find out?

",0.34501,0.104603,0.214085,0.323755,0.156957,0.199729,0.337322,0.773104,0.728895,0.301684,0.77494,0.84639,0.0
1208,"01:16:24,038 --> 01:16:26,416
","- Apparently he has the letters.
- Yes?

",0.307789,0.287866,0.089771,0.262907,0.143609,0.754411,0.172559,0.604507,0.389386,0.643963,0.973758,0.0,0.0
1209,"01:16:26,583 --> 01:16:28,167
","But no intention of selling them.

",0.596592,0.051515,0.06904,0.080041,0.277101,0.773577,0.236618,0.422026,0.340326,0.344926,0.842108,0.0,0.0
1210,"01:16:28,334 --> 01:16:32,005
","You'd think if sentiment
wouldn't persuade him, money would.

",0.317281,0.350198,0.070767,0.134887,0.213747,0.106916,0.084014,0.681533,0.497158,0.150256,0.997741,0.0,0.0
1211,"01:16:32,171 --> 01:16:33,756
","Did he give any reason?

",0.172513,0.134343,0.326536,0.132931,0.331597,0.229796,0.252627,0.500813,0.180929,0.459921,0.0,0.991756,0.0
1212,"01:16:33,965 --> 01:16:37,218
","- He suggested I ask you.
- Ask me?

",0.194332,0.288297,0.305174,0.2277,0.07642,0.495939,0.169069,0.649482,0.431697,0.206689,0.0,0.991679,0.0
1213,"01:16:37,427 --> 01:16:39,596
","Yes, he said, ""Ask your wife.""

",0.173201,0.487602,0.130989,0.108288,0.160396,0.517747,0.368925,0.704011,0.624836,0.832935,0.0,0.0,0.0
1214,"01:16:40,555 --> 01:16:42,348
","I don't know why he said that.

",0.470101,0.129565,0.193397,0.157128,0.142783,0.181092,0.397415,0.52082,0.094321,0.39471,0.801827,0.0,0.0
1215,"01:16:54,861 --> 01:16:57,614
","Well, our friend outside will think
we've retired by now.

",0.777916,0.127741,0.069202,0.078341,0.006346,0.276734,0.452375,0.947185,0.208367,0.331906,0.857009,0.0,0.0
1216,"01:16:58,990 --> 01:17:00,825
","I'll be going in a few minutes.

",0.476217,0.305402,0.106808,0.103362,0.107589,0.146551,0.267886,0.734033,0.305926,0.11167,0.0,0.0,0.0
1217,"01:17:02,869 --> 01:17:05,371
","- Ilsa, I...
- Yes?

",0.173693,0.675776,0.07978,0.063274,0.079196,0.181342,0.142994,0.617989,0.208526,0.13813,0.0,0.0,0.0
1218,"01:17:06,664 --> 01:17:08,916
","When I was
in the concentration camp...

",0.206187,0.243794,0.389445,0.136589,0.094995,0.070932,0.082737,0.391411,0.243498,0.157057,0.931994,0.0,0.0
1219,"01:17:09,500 --> 01:17:12,045
","...were you lonely in Paris?

",0.94451,0.009539,0.021628,0.049218,0.043493,0.128694,0.252103,0.665226,0.61212,0.140724,0.0,0.0,0.0
1220,"01:17:13,504 --> 01:17:15,506
","Yes, Victor, I was.

",0.186131,0.703753,0.077095,0.038525,0.059268,0.362709,0.258196,0.664385,0.447974,0.507368,0.0,0.0,0.0
1221,"01:17:16,466 --> 01:17:19,427
","I know how it is to be lonely.

",0.760917,0.096133,0.102638,0.033119,0.066091,0.13492,0.437847,0.822365,0.017738,0.181124,0.762356,0.0,0.0
1222,"01:17:20,511 --> 01:17:22,847
","Is there anything you wish to tell me?

",0.419455,0.179513,0.144726,0.185608,0.151987,0.273627,0.772357,0.960553,0.841653,0.34539,0.0,0.88939,0.0
1223,"01:17:24,849 --> 01:17:26,851
","No, Victor, there isn't.

",0.529064,0.238167,0.103728,0.151995,0.040345,0.148589,0.236855,0.528392,0.465981,0.261066,0.0,0.0,0.0
1224,"01:17:31,481 --> 01:17:34,025
","I love you very much, my dear.

",0.245126,0.67636,0.017313,0.120242,0.003877,0.179887,0.385459,0.787083,0.635176,0.225856,0.0,0.0,0.92125
1225,"01:17:35,360 --> 01:17:36,861
","Yes.

",0.0,0.0,0.0,0.0,0.0,0.306457,0.274519,0.5996,0.543499,0.332275,0.0,0.0,0.0
1226,"01:17:37,362 --> 01:17:39,364
","Yes, I know.

",0.415241,0.475159,0.095444,0.058544,0.040832,0.292042,0.341023,0.647556,0.401448,0.521331,0.955445,0.0,0.0
1227,"01:17:40,198 --> 01:17:42,617
","Victor, whatever I do,
will you believe that I...?

",0.387648,0.492855,0.131854,0.055139,0.013102,0.126677,0.179726,0.70079,0.025039,0.284648,0.0,0.983475,0.0
1228,"01:17:42,784 --> 01:17:45,495
","You don't even have to say it.

",0.78673,0.083599,0.040127,0.085081,0.100374,0.013425,0.536742,0.596031,0.132508,0.470315,0.0,0.401017,0.0
1229,"01:17:45,662 --> 01:17:47,413
","I'll believe.

",0.554101,0.37407,0.09004,0.029481,0.01827,0.162462,0.274492,0.598825,0.527987,0.213963,0.0,0.984352,0.0
1230,"01:17:49,540 --> 01:17:50,875
","Good night, dear.

",0.163044,0.677464,0.08507,0.11013,0.011785,0.109388,0.273187,0.597449,0.558942,0.432346,0.0,0.0,0.0
1231,"01:17:52,877 --> 01:17:54,212
","Good night.

",0.071457,0.798452,0.093228,0.061791,0.018697,0.173931,0.274022,0.597427,0.547926,0.380762,0.0,0.0,0.0
1232,"01:18:01,260 --> 01:18:03,930
","- Victor.
- Yes, dear?

",0.307437,0.591606,0.050621,0.076544,0.033722,0.092886,0.132297,0.609944,0.445189,0.334039,0.0,0.0,0.0
1233,"01:18:09,227 --> 01:18:10,603
","Be careful.

",0.231238,0.454344,0.186144,0.117382,0.086424,0.410925,0.274742,0.599875,0.542737,0.308146,0.0,0.0,0.0
1234,"01:18:12,188 --> 01:18:13,773
","Of course I'll be careful.

",0.260939,0.4062,0.202348,0.087974,0.119631,0.868134,0.420587,0.773004,0.516867,0.438224,0.0,0.0,0.992572
1235,"01:18:57,108 --> 01:19:00,319
","Well, you are in
pretty good shape, Herr Rick.

",0.120596,0.800563,0.052769,0.033234,0.02756,0.644843,0.237509,0.815175,0.870274,0.391479,0.0,0.983475,0.0
1236,"01:19:00,486 --> 01:19:02,280
","How long can I afford to stay closed?

",0.754015,0.047446,0.026212,0.130191,0.127097,0.000361,0.273322,0.757976,0.251467,0.302832,0.116314,0.0,0.0
1237,"01:19:02,947 --> 01:19:04,240
","Two weeks, maybe three.

",0.381402,0.488096,0.122872,0.053064,0.046031,0.194383,0.279447,0.599372,0.501473,0.252172,0.0,0.984352,0.0
1238,"01:19:04,449 --> 01:19:06,659
","Maybe I won't have to.
A bribe has worked before.

",0.547918,0.082369,0.226943,0.117139,0.120427,0.000709,0.131907,0.488558,0.00021,0.519513,0.0,0.751891,0.0
1239,"01:19:06,868 --> 01:19:09,120
","In the meantime,
everybody stays on salary.

",0.277848,0.577979,0.078653,0.063622,0.054657,0.1505,0.129749,0.513721,0.388998,0.50046,0.991164,0.0,0.0
1240,"01:19:09,287 --> 01:19:10,663
","Thank you, Herr Rick.

",0.030944,0.880318,0.045493,0.03069,0.050187,0.434992,0.296217,0.634616,0.621469,0.603095,0.0,0.0,0.0
1241,"01:19:10,830 --> 01:19:14,167
","Sascha will be happy to hear it.
I owe him money.

",0.059105,0.810325,0.007515,0.077918,0.094856,0.005031,0.182155,0.971815,0.062749,0.411299,0.0,0.0,0.0
1242,"01:19:14,751 --> 01:19:17,587
","- You finish locking up, will you, Carl?
- I will.

",0.371037,0.169596,0.24259,0.21431,0.061128,0.343039,0.422631,0.743525,0.511889,0.391641,0.0,0.0,0.0
1243,"01:19:17,754 --> 01:19:20,882
","- Then I am going to the meeting--
- Don't tell me where you're going.

",0.348118,0.161817,0.270654,0.279476,0.064517,0.00417,0.096327,0.822276,0.590518,0.006794,0.0,0.0,0.0
1244,"01:19:21,048 --> 01:19:22,258
","I won't.

",0.456994,0.322872,0.150413,0.099908,0.0692,0.029837,0.270097,0.582515,0.437766,0.094101,0.0,0.0,0.0
1245,"01:19:23,426 --> 01:19:24,510
","Good night.

",0.071457,0.798452,0.093228,0.061791,0.018697,0.173931,0.274022,0.597427,0.547926,0.380762,0.0,0.0,0.0
1246,"01:19:25,636 --> 01:19:27,221
","Good night, Mr. Rick.

",0.115686,0.717467,0.058135,0.117938,0.023036,0.123078,0.278089,0.60072,0.593418,0.483904,0.0,0.0,0.0
1247,"01:19:43,863 --> 01:19:47,283
","- How did you get in?
- The stairs from the street.

",0.299172,0.091309,0.407732,0.162417,0.16579,0.061258,0.288184,0.581138,0.665406,0.922195,0.0,0.0,0.0
1248,"01:19:47,450 --> 01:19:50,787
","I told you this morning you'd come
around, but this is ahead of schedule.

",0.252808,0.439369,0.134344,0.194512,0.033904,0.293015,0.968632,0.981454,0.530592,0.229561,0.0,0.952443,0.0
1249,"01:19:50,953 --> 01:19:52,205
","Well, won't you sit down?

",0.54684,0.102257,0.225068,0.154364,0.058435,0.00973,0.357825,0.671185,0.55136,0.409308,0.0,0.0,0.0
1250,"01:19:52,371 --> 01:19:56,292
","- Richard, I had to see you.
- ""Richard"" again. We're back in Paris.

",0.479159,0.349498,0.070082,0.119873,0.041157,0.141084,0.585549,0.9819,0.701011,0.537438,0.0,0.0,0.95906
1251,"01:19:56,459 --> 01:19:59,754
","Your visit isn't connected
by any chance with the letters of transit?

",0.202492,0.42032,0.124956,0.240967,0.071966,0.887351,0.388196,0.748102,0.493735,0.934702,0.212731,0.994704,0.0
1252,"01:19:59,962 --> 01:20:02,673
","Seems as long as I have those letters
I'll never be lonely.

",0.542961,0.174737,0.147218,0.152695,0.049046,0.190748,0.095454,0.790251,0.050044,0.040443,0.993198,0.902459,0.0
1253,"01:20:02,840 --> 01:20:05,468
","Ask any price you want,
but you must give me the letters.

",0.325962,0.224155,0.261942,0.19043,0.041393,0.851567,0.630373,0.75066,0.462811,0.567647,0.212731,0.865388,0.0
1254,"01:20:05,635 --> 01:20:08,221
","I went all through that
with your husband. It's no deal.

",0.237062,0.504407,0.170579,0.092745,0.070434,0.512738,0.755055,0.826252,0.922288,0.91826,0.0,0.0,0.975399
1255,"01:20:08,763 --> 01:20:10,515
","I know how you feel about me...

",0.561075,0.213609,0.116497,0.136216,0.078547,0.188913,0.468965,0.828011,0.479696,0.019552,0.801827,0.91961,0.0
1256,"01:20:10,681 --> 01:20:13,434
","...but put your feelings aside
for something more important.

",0.65833,0.122813,0.024697,0.195023,0.070348,0.561985,0.095518,0.624442,0.233493,0.048465,0.0,0.0,0.0
1257,"01:20:13,601 --> 01:20:16,062
","I have to hear again
what a great man your husband is...

",0.338225,0.308035,0.078798,0.078083,0.288077,0.069232,0.252382,0.988795,0.750791,0.708776,0.0,0.0,0.95906
1258,"01:20:16,229 --> 01:20:18,231
","...what an important cause
he's fighting for?

",0.487749,0.20401,0.130158,0.15135,0.128064,0.246344,0.038938,0.549609,0.310396,0.011509,0.931994,0.0,0.0
1259,"01:20:18,397 --> 01:20:19,732
","It was your cause too.

",0.38581,0.095812,0.451141,0.053708,0.080417,0.50347,0.607053,0.888655,0.805461,0.815968,0.882284,0.0,0.0
1260,"01:20:19,941 --> 01:20:22,401
","In your own way, you were fighting
for the same thing.

",0.385356,0.386108,0.157439,0.061348,0.10824,0.355092,0.327512,0.606291,0.723769,0.778913,0.096699,0.0,0.0
1261,"01:20:22,860 --> 01:20:25,571
","I'm not fighting for anything
anymore except myself.

",0.793726,0.051336,0.131684,0.050379,0.040358,0.109804,0.079924,0.533377,0.196251,0.001121,0.908592,0.987926,0.0
1262,"01:20:25,780 --> 01:20:27,782
","I'm the only cause I'm interested in.

",0.76903,0.046489,0.121893,0.073365,0.049019,0.600433,0.138628,0.503426,0.397941,0.004997,0.895415,0.0,0.0
1263,"01:20:32,870 --> 01:20:34,163
","Richard.

",0.0,0.0,0.0,0.0,0.0,0.296487,0.274434,0.599483,0.543333,0.293095,0.0,0.0,0.0
1264,"01:20:34,372 --> 01:20:37,917
","We loved each other once. If those
days meant anything at all to you--

",0.421399,0.345586,0.073941,0.125495,0.06764,0.147233,0.737826,0.962801,0.213275,0.649031,0.0,0.827288,0.0
1265,"01:20:38,084 --> 01:20:41,003
","I wouldn't bring up Paris if I were you.
It's poor salesmanship.

",0.57523,0.105821,0.078739,0.226239,0.146631,0.007601,0.019135,0.784877,0.015114,0.021235,0.992704,0.0,0.0
1266,"01:20:41,170 --> 01:20:44,632
","Listen to me. If you knew what really
happened, if you only knew the truth--

",0.509876,0.273992,0.089477,0.139409,0.074556,0.389554,0.383959,0.805227,0.21916,0.680365,0.995485,0.0,0.880065
1267,"01:20:44,799 --> 01:20:46,884
","I wouldn't believe you
no matter what you said.

",0.384805,0.488099,0.022639,0.054915,0.150647,0.013091,0.253777,0.589056,0.1468,0.341682,0.99226,0.987926,0.0
1268,"01:20:47,051 --> 01:20:50,096
","You'd say anything now
to get what you want.

",0.487729,0.412581,0.058023,0.062772,0.071397,0.053525,0.362277,0.840812,0.226747,0.417804,0.0,0.983475,0.0
1269,"01:20:54,308 --> 01:20:57,061
","You want to feel sorry for yourself,
don't you?

",0.727189,0.024696,0.090467,0.201027,0.021667,0.009875,0.328193,0.743657,0.510825,0.22587,0.0,0.920133,0.0
1270,"01:20:57,228 --> 01:20:59,981
","With so much at stake
all you can think of is your feelings.

",0.348494,0.453008,0.089078,0.041873,0.122517,0.673051,0.333241,0.903292,0.904271,0.093497,0.952933,0.0,0.971165
1271,"01:21:00,606 --> 01:21:01,816
","One woman has hurt you...

",0.689654,0.042132,0.046928,0.115891,0.181618,0.246333,0.28012,0.641518,0.480318,0.183256,0.0,0.0,0.0
1272,"01:21:01,983 --> 01:21:04,735
","...and you take your revenge
on the rest of the world.

",0.314739,0.208591,0.087812,0.31674,0.139657,0.50687,0.387021,0.398756,0.323571,0.805872,0.096699,0.0,0.0
1273,"01:21:04,902 --> 01:21:07,446
","You're a coward and a weakling.

",0.131788,0.145368,0.446615,0.120575,0.253269,0.590315,0.122496,0.49831,0.591495,0.263676,0.0,0.0,0.0
1274,"01:21:10,825 --> 01:21:13,703
","No. Oh, Richard. I'm sorry.

",0.890144,0.048508,0.034621,0.070692,0.038666,0.071725,0.128024,0.621861,0.437361,0.126954,0.0,0.0,0.0
1275,"01:21:14,787 --> 01:21:17,748
","I'm sorry, but you are our last hope.

",0.718807,0.133406,0.071101,0.078127,0.040249,0.15147,0.735271,0.962163,0.702994,0.401959,0.0,0.88939,0.0
1276,"01:21:17,915 --> 01:21:20,626
","If you don't help us,
Victor Laszlo will die in Casablanca.

",0.613598,0.01981,0.12205,0.247967,0.10063,0.108111,0.234854,0.659413,0.263413,0.142915,0.829888,0.0,0.0
1277,"01:21:20,793 --> 01:21:21,836
","What of it?

",0.154539,0.238474,0.21657,0.12369,0.335743,0.839145,0.397997,0.555138,0.266852,0.490461,0.0,0.0,0.0
1278,"01:21:22,003 --> 01:21:24,672
","I'm going to die in Casablanca.
It's a good spot for it.

",0.645476,0.126713,0.128924,0.1197,0.060655,0.173749,0.031234,0.386421,0.278733,0.4213,0.080162,0.0,0.0
1279,"01:21:31,512 --> 01:21:33,347
","Now, if you'll--

",0.153517,0.443524,0.231522,0.122714,0.123772,0.149912,0.291136,0.605968,0.472361,0.34729,0.955445,0.0,0.0
1280,"01:21:35,725 --> 01:21:37,018
","All right.

",0.0,1.0,0.0,0.0,0.0,0.595884,0.324636,0.635283,0.638687,0.470529,0.0,0.0,0.996934
1281,"01:21:37,184 --> 01:21:39,228
","I tried to reason with you.

",0.316623,0.058707,0.306757,0.249892,0.158814,0.159823,0.424732,0.869725,0.520955,0.574618,0.842108,0.75152,0.0
1282,"01:21:39,395 --> 01:21:41,647
","I tried everything.
Now, I want those letters.

",0.546256,0.208422,0.103023,0.180275,0.011266,0.626051,0.18739,0.719084,0.014885,0.055201,0.0,0.987926,0.0
1283,"01:21:42,023 --> 01:21:45,151
","- Get them for me.
- I don't have to. I got them right here.

",0.456503,0.245669,0.205791,0.117107,0.046353,0.063064,0.863578,0.923972,0.29972,0.180594,0.0,0.0,0.952663
1284,"01:21:46,736 --> 01:21:48,613
","Put them on the table.

",0.152339,0.179607,0.047011,0.092294,0.594603,0.315538,0.285102,0.488678,0.56602,0.684038,0.417844,0.0,0.0
1285,"01:21:50,448 --> 01:21:51,490
","No.

",0.0,0.0,0.0,0.0,0.0,0.286025,0.274434,0.599483,0.543325,0.291319,0.0,0.0,0.0
1286,"01:21:52,617 --> 01:21:54,702
","For the last time,
put them on the table.

",0.475079,0.120793,0.024025,0.088818,0.369305,0.065016,0.38737,0.255642,0.363429,0.922446,0.324507,0.0,0.0
1287,"01:21:55,995 --> 01:21:59,999
","If Laszlo and the cause mean so much
to you, you won't stop at anything.

",0.383995,0.251419,0.138211,0.216352,0.090289,0.037034,0.253464,0.877167,0.598407,0.045793,0.920556,0.944845,0.0
1288,"01:22:01,417 --> 01:22:03,419
","All right,
I'll make it easier for you.

",0.194943,0.670601,0.084187,0.072771,0.046845,0.249678,0.635432,0.895653,0.662246,0.857853,0.0,0.0,0.986725
1289,"01:22:05,838 --> 01:22:09,550
","Go ahead and shoot.
You'll be doing me a favor.

",0.515417,0.322988,0.088016,0.083746,0.044145,0.163329,0.461723,0.820308,0.423283,0.246305,0.0,0.0,0.0
1290,"01:22:14,472 --> 01:22:16,349
","Richard...

",0.0,0.0,0.0,0.0,0.0,0.296487,0.274434,0.599483,0.543333,0.293095,0.0,0.0,0.0
1291,"01:22:16,515 --> 01:22:18,893
","...I tried to stay away.

",0.169104,0.010351,0.313994,0.492184,0.122593,0.002867,0.250865,0.645827,0.207801,0.193912,0.0,0.822231,0.0
1292,"01:22:19,268 --> 01:22:21,938
","I thought I would never see you again.

",0.699309,0.128245,0.1146,0.049843,0.115545,0.08073,0.439245,0.860247,0.03244,0.269244,0.762356,0.0,0.0
1293,"01:22:23,064 --> 01:22:25,524
","That you were out of my life.

",0.407844,0.375758,0.106606,0.10445,0.076745,0.897292,0.911945,0.887047,0.806077,0.714322,0.0,0.0,0.0
1294,"01:22:45,795 --> 01:22:47,838
","The day you left Paris...

",0.663746,0.21719,0.089091,0.059311,0.034385,0.001953,0.576184,0.667371,0.496857,0.783503,0.0,0.0,0.0
1295,"01:22:49,382 --> 01:22:51,384
","...if you knew what I went through.

",0.111059,0.526556,0.154154,0.243253,0.077354,0.203611,0.572002,0.889877,0.447088,0.767001,0.93884,0.0,0.0
1296,"01:22:53,052 --> 01:22:55,721
","If you knew how much I loved you.

",0.194448,0.648903,0.03908,0.102108,0.069566,0.232342,0.455535,0.849446,0.508508,0.417447,0.920855,0.0,0.0
1297,"01:22:56,722 --> 01:22:59,558
","How much I still love you.

",0.346495,0.578917,0.009352,0.088668,0.03566,0.106469,0.462053,0.794321,0.478535,0.1605,0.0,0.0,0.0
1298,"01:23:13,447 --> 01:23:14,490
","And then?

",0.556693,0.133992,0.068376,0.248853,0.0683,0.500574,0.280743,0.599574,0.540029,0.345896,0.999342,0.0,0.0
1299,"01:23:16,534 --> 01:23:20,871
","It wasn't long after we were married
that Victor went back to Czechoslovakia.

",0.590336,0.3088,0.09199,0.027917,0.028589,0.008718,0.311923,0.679048,0.133914,0.619874,0.0,0.0,0.0
1300,"01:23:21,038 --> 01:23:24,583
","They needed him in Prague, but there
the Gestapo were waiting for him.

",0.616469,0.144062,0.105505,0.092199,0.129481,0.558893,0.252437,0.822676,0.272827,0.276606,0.0,0.0,0.0
