dialogueNumber,time,text,emotion_tone_sadness,emotion_tone_joy,emotion_tone_fear,emotion_tone_anger,emotion_tone_disgust,social_tone_openness_big5,social_tone_conscientiousness_big5,social_tone_agreeableness_big5,social_tone_extraversion_big5,social_tone_emotional_range_big5,language_tone_analytical,language_tone_tentative,language_tone_confident
127,"00:09:42,540 --> 00:09:45,875
","And then one day we both ordered
sandwiches from the same place

",0.500666,0.302831,0.053072,0.117143,0.08717,0.370865,0.887559,0.815971,0.101285,0.744578,0.924432,0.0,0.0
128,"00:09:46,043 --> 00:09:50,547
","and he got my lettuce and tomato on whole
wheat, which, of course, he was allergic to.

",0.524749,0.093888,0.077261,0.2628,0.142984,0.905216,0.405419,0.391608,0.197535,0.537348,0.127387,0.0,0.976766
129,"00:09:50,715 --> 00:09:52,716
","And I got his lettuce
and tomato on white.

",0.399975,0.325545,0.051048,0.122962,0.155519,0.831118,0.153995,0.540799,0.503532,0.411594,0.0,0.0,0.0
130,"00:09:52,883 --> 00:09:55,176
","How amazing.
It is, isn't it?

",0.228918,0.560132,0.089392,0.077459,0.098802,0.180554,0.134592,0.595566,0.322927,0.176047,0.0,0.0,0.0
131,"00:09:55,344 --> 00:09:57,345
","You make a million decisions
that mean nothing

",0.378379,0.472982,0.09542,0.061579,0.074566,0.294188,0.285745,0.792722,0.450016,0.73252,0.98445,0.0,0.0
132,"00:09:57,513 --> 00:10:00,348
","and then one day you order
takeout that changes your life.

",0.147687,0.704799,0.052511,0.122625,0.016188,0.279625,0.852706,0.643953,0.456463,0.783057,0.951748,0.0,0.0
133,"00:10:00,516 --> 00:10:02,559
","Destiny takes a hand.

",0.113395,0.409188,0.202221,0.072163,0.307781,0.752651,0.28449,0.607948,0.535305,0.506623,0.0,0.0,0.0
134,"00:10:02,727 --> 00:10:05,186
","Mum, destiny is something
we've invented

",0.308655,0.232922,0.268053,0.194186,0.071809,0.31006,0.092957,0.568447,0.403588,0.042836,0.280846,0.994704,0.0
135,"00:10:05,354 --> 00:10:08,982
","because we can't stand the fact that
everything that happens is accidental.

",0.435528,0.089753,0.371693,0.072652,0.094906,0.505397,0.148919,0.306197,0.106284,0.475388,0.986578,0.0,0.971165
136,"00:10:09,150 --> 00:10:12,569
","Then how do you explain that you
both ordered exactly the same sandwich

",0.493733,0.044184,0.112073,0.241462,0.233295,0.542082,0.809119,0.982765,0.622105,0.931177,0.89196,0.0,0.966751
137,"00:10:12,737 --> 00:10:14,446
","except for the bread?

",0.356541,0.43488,0.098388,0.093199,0.112496,0.548691,0.327448,0.503103,0.476249,0.823865,0.920855,0.0,0.0
138,"00:10:14,614 --> 00:10:16,031
","How many people
in this world

",0.592838,0.154641,0.011681,0.049319,0.292811,0.045807,0.099499,0.562841,0.406586,0.030697,0.0,0.0,0.0
139,"00:10:16,198 --> 00:10:20,535
","like lettuce and tomato without
something else, like tuna?

",0.270955,0.528003,0.14463,0.08356,0.081076,0.73581,0.130239,0.604864,0.462819,0.099996,0.324507,0.997862,0.0
140,"00:10:20,703 --> 00:10:25,665
","Well, it wasn't a sign.
It was a coincidence.

",0.285122,0.43457,0.180595,0.089273,0.116539,0.497294,0.093674,0.590793,0.149846,0.651339,0.0,0.0,0.0
141,"00:10:25,833 --> 00:10:29,794
","I was in Atlantic City with
my family, Cliff was a waiter.

",0.112379,0.673859,0.079875,0.134591,0.032336,0.78875,0.180321,0.81826,0.983283,0.857377,0.0,0.0,0.0
142,"00:10:29,962 --> 00:10:34,758
","He wasn't even supposed to work
that night. Suppose he hadn't?

",0.27937,0.155595,0.055897,0.46622,0.124611,0.010152,0.081504,0.501574,0.06304,0.409227,0.0,0.998935,0.0
143,"00:10:34,925 --> 00:10:38,553
","He asked me to take a midnight
walk on the Steel Pier.

",0.094732,0.345935,0.373704,0.116369,0.161802,0.072877,0.16388,0.469759,0.494092,0.627525,0.0,0.0,0.0
144,"00:10:38,721 --> 00:10:42,766
","I probably told you this a
million times, but I don't care.

",0.744973,0.037479,0.078661,0.129942,0.09913,0.039646,0.054381,0.869362,0.018714,0.045787,0.0,0.966403,0.0
145,"00:10:42,933 --> 00:10:45,518
","Then he held my hand.

",0.098745,0.206262,0.169605,0.337579,0.259769,0.363626,0.28039,0.594072,0.462763,0.419051,0.0,0.0,0.0
146,"00:10:45,686 --> 00:10:51,149
","At one point I looked down and I couldn't tell
which fingers were his and which were mine.

",0.501698,0.024106,0.305191,0.252662,0.034678,0.624783,0.024042,0.761862,0.013188,0.154387,0.0,0.0,0.0
147,"00:10:51,317 --> 00:10:55,153
","And I knew.
What?

",0.451726,0.232852,0.212083,0.120574,0.077192,0.46833,0.187644,0.764113,0.179812,0.32796,0.98445,0.0,0.0
148,"00:10:55,321 --> 00:10:57,405
","You know.

",0.178258,0.44102,0.331495,0.068446,0.036645,0.327998,0.319981,0.611385,0.566073,0.569503,0.982476,0.0,0.0
149,"00:10:57,615 --> 00:11:02,661
","What?
Magic. It was magic.

",0.03239,0.684583,0.20376,0.093675,0.117894,0.654064,0.130071,0.617958,0.385683,0.611793,0.0,0.0,0.0
150,"00:11:03,829 --> 00:11:05,163
","Magic.

",0.0,0.9,0.0,0.0,0.0,0.294629,0.274434,0.599483,0.543325,0.29298,0.0,0.0,0.0
151,"00:11:05,331 --> 00:11:09,668
","I knew we'd be together forever. And
that everything would be wonderful.

",0.309988,0.676066,0.071919,0.017287,0.010125,0.734264,0.517692,0.991043,0.527543,0.28932,0.802429,0.0,0.971165
152,"00:11:09,835 --> 00:11:12,462
","Just the way you feel
about Walter.

",0.259483,0.474374,0.152319,0.109968,0.082709,0.292729,0.24009,0.872403,0.766584,0.216734,0.0,0.999601,0.0
153,"00:11:12,630 --> 00:11:17,008
","Walter. It's quite a formal name.

",0.398098,0.336803,0.113282,0.107805,0.117339,0.728188,0.08085,0.561356,0.457117,0.119018,0.802429,0.0,0.0
154,"00:11:17,760 --> 00:11:21,304
","One of the things I truly
knew was that your father and I

",0.404739,0.250042,0.240366,0.0616,0.120792,0.839402,0.105107,0.864962,0.030368,0.388376,0.77494,0.0,0.966751
155,"00:11:21,472 --> 00:11:23,932
","were going to have
a wonderful time in

",0.2482,0.703403,0.058685,0.025685,0.018706,0.02423,0.255671,0.811838,0.515953,0.405514,0.0,0.0,0.0
156,"00:11:24,100 --> 00:11:26,518
","the sack, I believe you call it.

",0.5631,0.084541,0.197435,0.1593,0.106682,0.463618,0.503947,0.550896,0.133038,0.815723,0.0,0.91961,0.0
157,"00:11:26,686 --> 00:11:27,727
","Mum.

",0.0,0.0,0.9,0.0,0.0,0.259373,0.274434,0.599483,0.543323,0.283918,0.0,0.0,0.0
158,"00:11:27,895 --> 00:11:29,771
","Of course it took several
years before everything

",0.246014,0.505574,0.164704,0.089438,0.05619,0.580584,0.523248,0.710525,0.085351,0.803726,0.0,0.0,0.995895
159,"00:11:29,939 --> 00:11:31,856
","worked like clockwork
in that department.

",0.332733,0.469751,0.064839,0.127326,0.093849,0.940185,0.194606,0.540433,0.370081,0.399253,0.0,0.966403,0.0
160,"00:11:32,024 --> 00:11:34,067
","So don't be worried
if it takes a while.

",0.129238,0.242086,0.272631,0.309564,0.169661,0.068875,0.082121,0.646641,0.029512,0.017068,0.0,0.0,0.0
161,"00:11:34,235 --> 00:11:39,364
","We already...
Fine, fine. Fiddly-dee. How's it working?

",0.284848,0.292829,0.335657,0.101734,0.073416,0.215136,0.286107,0.699379,0.344858,0.254695,0.0,0.0,0.0
162,"00:11:39,532 --> 00:11:44,411
","Like clockwork.
Oh, honey...

",0.296386,0.605681,0.03702,0.038528,0.087104,0.594063,0.135724,0.610964,0.449854,0.292035,0.0,0.987926,0.0
163,"00:11:44,954 --> 00:11:46,413
","[ANNIE GASPS]

",0.222594,0.624887,0.084087,0.087958,0.039655,0.35732,0.274396,0.599522,0.543452,0.260574,0.0,0.0,0.0
164,"00:11:46,872 --> 00:11:51,000
","It's a sign.
You don't believe in signs.

",0.486749,0.046043,0.320906,0.080289,0.164467,0.055358,0.08509,0.400091,0.080538,0.169134,0.97573,0.0,0.0
165,"00:11:54,672 --> 00:11:56,297
","[ANNIE CHUCKLING]

",0.154792,0.761335,0.059604,0.056772,0.027927,0.39583,0.242319,0.636031,0.606495,0.082555,0.0,0.0,0.0
166,"00:11:56,465 --> 00:12:00,760
","They loved you. I told you they
would love you, and they loved you.

",0.180519,0.690128,0.056258,0.078264,0.033976,0.7014,0.404117,0.858598,0.552138,0.560796,0.0,0.0,0.0
167,"00:12:00,928 --> 00:12:04,305
","I love you.
I love you, Walter.

",0.303205,0.641764,0.039997,0.042726,0.004499,0.352163,0.169188,0.651265,0.476835,0.266362,0.0,0.0,0.0
168,"00:12:06,142 --> 00:12:09,310
","Did anyone ever call you
anything other than Walter?

",0.486857,0.151891,0.114982,0.098823,0.259934,0.189723,0.146943,0.634699,0.510755,0.609053,0.0,0.994704,0.0
169,"00:12:09,478 --> 00:12:10,645
","No.

",0.0,0.0,0.0,0.0,0.0,0.286025,0.274434,0.599483,0.543325,0.291319,0.0,0.0,0.0
170,"00:12:11,689 --> 00:12:17,152
","Not even when you were young?
No, not even when I was young.

",0.600282,0.070365,0.211401,0.111562,0.081448,0.07161,0.048704,0.345157,0.111778,0.157109,0.0,0.993284,0.0
171,"00:12:18,112 --> 00:12:19,946
","You sure you don't
want to drive with me?

",0.275482,0.189612,0.330079,0.198027,0.098648,0.134052,0.655259,0.878942,0.916627,0.54384,0.0,0.0,0.983213
172,"00:12:20,114 --> 00:12:22,824
","Oh, how will I get back
to Baltimore on Friday?

",0.643905,0.258862,0.02948,0.079182,0.038329,0.032784,0.696138,0.903245,0.626948,0.769162,0.0,0.0,0.0
173,"00:12:22,992 --> 00:12:27,162
","I forgot the present. Walter, I left your
stepmother's present inside by accident.

",0.277921,0.334797,0.242252,0.131176,0.06373,0.126065,0.203475,0.78697,0.133108,0.394408,0.77494,0.0,0.0
174,"00:12:27,329 --> 00:12:28,913
","I swear, when we're old and grey

",0.331651,0.468532,0.102603,0.076145,0.094422,0.467622,0.074743,0.473161,0.35938,0.013117,0.0,0.0,0.0
175,"00:12:29,081 --> 00:12:30,915
","you gonna have to remind me
to put my teeth in.

",0.440337,0.024413,0.224536,0.281576,0.161068,0.001808,0.279956,0.798852,0.553479,0.173513,0.0,0.0,0.965244
176,"00:12:31,083 --> 00:12:35,295
","I'll be walking all over town smacking
my gums together, not even noticing.

",0.161501,0.036392,0.194885,0.061999,0.598005,0.248015,0.095927,0.539504,0.359323,0.00245,0.472718,0.985034,0.0
177,"00:12:35,463 --> 00:12:38,381
","I'll wait.
You'll wait? Oh, right.

",0.110026,0.249887,0.437859,0.200828,0.094901,0.00677,0.146136,0.638604,0.434003,0.292719,0.0,0.0,0.0
178,"00:12:38,549 --> 00:12:41,468
","No, don't wait, Walter. Really, it's
silly, you go ahead. We're late anyway.

",0.293485,0.292226,0.066746,0.363002,0.037392,6e-06,0.511044,0.736755,0.235379,0.359023,0.0,0.0,0.0
179,"00:12:41,635 --> 00:12:43,553
","I'll be ten minutes
behind you.

",0.401121,0.304057,0.185708,0.16802,0.02845,0.119382,0.181046,0.729036,0.411843,0.19542,0.0,0.0,0.0
180,"00:12:43,721 --> 00:12:45,263
","[""SLEIGH RIDE"" PLAYS ON RADIO]

",0.220047,0.523615,0.120271,0.189351,0.030413,0.3401,0.27012,0.593621,0.544852,0.321511,0.0,0.0,0.0
181,"00:12:45,431 --> 00:12:47,557
","♪ Sleigh bells jingle-ing
Ring ting tingle-ing too ♪

",0.477249,0.190647,0.163377,0.131037,0.106267,0.248571,0.113896,0.600649,0.508491,0.079415,0.0,0.0,0.0
182,"00:12:47,725 --> 00:12:49,267
","♪ Horses, horses, horses ♪

",0.158363,0.667223,0.042916,0.043668,0.141851,0.291116,0.274434,0.599483,0.543325,0.290736,0.0,0.0,0.0
183,"00:12:49,435 --> 00:12:51,770
","♪ It's lovely weather
For a sleigh ride together with you ♪

",0.161137,0.743844,0.040358,0.04181,0.068779,0.587859,0.214347,0.780285,0.768817,0.376161,0.952933,0.0,0.0
184,"00:12:51,937 --> 00:12:53,188
","♪ Giddy-up, giddy-up ♪

",0.234172,0.575788,0.075371,0.115995,0.069598,0.186705,0.274379,0.599647,0.545357,0.238039,0.0,0.0,0.0
185,"00:12:53,355 --> 00:12:56,441
","♪ The snow is falling
And friends are calling ""Yoo Hoo"" ♪

",0.287756,0.479736,0.133395,0.050895,0.092678,0.646331,0.232339,0.5774,0.749988,0.284578,0.596122,0.0,0.0
186,"00:12:56,609 --> 00:12:59,360
","♪ Friends are calling ""Yoo Hoo""
Ding-a-ling-a-ling ♪

",0.28166,0.402818,0.116797,0.05936,0.172809,0.190392,0.144305,0.652012,0.594721,0.451124,0.0,0.0,0.0
187,"00:12:59,528 --> 00:13:02,113
","♪ Sleigh ride together with you
Horse, horses, horses ♪

",0.161744,0.69541,0.041692,0.031334,0.147866,0.485221,0.129702,0.607696,0.457554,0.235688,0.97573,0.0,0.0
188,"00:13:02,281 --> 00:13:03,364
","♪ Horse, horses ♪♪

",0.145209,0.685587,0.039025,0.036499,0.145529,0.295232,0.274434,0.599483,0.543323,0.290382,0.0,0.0,0.0
189,"00:13:03,532 --> 00:13:04,991
","[ROGERS' AND DALE EVANS'
""JINGLE BELLS"" PLAYS]

",0.191871,0.442162,0.19398,0.143109,0.076096,0.400811,0.123287,0.61374,0.508866,0.318373,0.0,0.0,0.0
190,"00:13:05,159 --> 00:13:07,952
","♪ Jingle bells, jingle bells
Jingle all the way ♪

",0.369282,0.376848,0.094473,0.150356,0.071936,0.272516,0.129761,0.603804,0.444228,0.217792,0.178218,0.0,0.986725
191,"00:13:08,120 --> 00:13:11,915
","♪ Oh, what fun, it is to ride
In a one horse open sleigh, hey ♪

",0.138665,0.724807,0.065227,0.033065,0.105267,0.383849,0.101256,0.708035,0.468601,0.514814,0.0,0.0,0.0
192,"00:13:12,082 --> 00:13:13,833
","♪ Jingle bells ♪♪

",0.278427,0.47271,0.115797,0.107495,0.066732,0.290451,0.274434,0.599483,0.543325,0.291015,0.0,0.0,0.0
193,"00:13:14,335 --> 00:13:17,170
","WOMAN 1 [ON RADIO]: Welcome
back to ""You and Your Emotions. ""

",0.11451,0.295629,0.432167,0.198232,0.039847,0.481921,0.37866,0.822971,0.937558,0.576461,0.0,0.0,0.0
194,"00:13:17,338 --> 00:13:20,757
","I'm Dr. Marcia Fieldstone,
broadcasting live across America

",0.633368,0.191016,0.116986,0.064403,0.063684,0.092395,0.049097,0.524933,0.4033,0.015985,0.0,0.0,0.0
195,"00:13:20,925 --> 00:13:23,092
","from the top of the
Sears Tower in Chicago.

",0.270154,0.573181,0.07375,0.108782,0.051273,0.458631,0.121466,0.542364,0.512369,0.75906,0.0,0.0,0.0
196,"00:13:23,260 --> 00:13:27,263
","Tonight we're talking
about wishes and dreams.

",0.401789,0.295702,0.318758,0.017804,0.019379,0.450078,0.135227,0.763305,0.792347,0.199436,0.0,0.952443,0.0
197,"00:13:27,431 --> 00:13:29,057
","What's your wish
this Christmas Eve?

",0.311555,0.483402,0.038189,0.073646,0.135147,0.000828,0.144359,0.633806,0.566666,0.414134,0.0,0.0,0.0
198,"00:13:29,225 --> 00:13:33,937
","What's your wish?
My wish is to turn the radio station.

",0.545523,0.210266,0.069453,0.090006,0.158101,0.004898,0.089611,0.57348,0.913603,0.776158,0.0,0.0,0.0
199,"00:13:34,104 --> 00:13:37,732
","MAN:... subject of this evening's
medical update is: ""You and your spleen. ""

",0.238356,0.106656,0.220766,0.213419,0.309757,0.521139,0.406682,0.382207,0.379188,0.071736,0.080162,0.0,0.0
200,"00:13:37,900 --> 00:13:39,359
","And your host is...
Not on your life.

",0.550099,0.157478,0.246015,0.073583,0.021966,0.359357,0.269487,0.380782,0.845386,0.810572,0.0,0.0,0.0
201,"00:13:39,527 --> 00:13:44,280
","WOMAN 2: Coming up, ""Jingle Bells""
backwards, sung by the New Jersey...

",0.621361,0.140286,0.077881,0.049356,0.182501,0.707223,0.092872,0.531197,0.515792,0.501292,0.0,0.0,0.0
202,"00:13:44,448 --> 00:13:47,408
","FIELDSTONE: Seattle, go ahead.
JONAH: Hello, this is Jonah...

",0.549525,0.237404,0.12497,0.113983,0.025971,0.403386,0.137609,0.591551,0.750039,0.392104,0.0,0.0,0.0
203,"00:13:47,576 --> 00:13:48,618
","[BEEPING]

",0.0,0.0,0.0,0.0,0.0,0.068939,0.145665,0.461938,0.270129,0.000114,0.0,0.0,0.0
204,"00:13:48,786 --> 00:13:49,869
","FIELDSTONE:
No last names, Jonah.

",0.372999,0.37095,0.126559,0.135631,0.084519,0.327275,0.069967,0.437628,0.654827,0.255945,0.0,0.0,0.0
205,"00:13:50,037 --> 00:13:53,498
","You sound younger than our
usual callers. How old are you?

",0.604385,0.081571,0.178935,0.13522,0.069083,0.207625,0.03144,0.531625,0.780561,0.242447,0.0,0.972662,0.0
206,"00:13:53,666 --> 00:13:54,707
","JONAH:
I'm 8.

",0.323386,0.424733,0.133671,0.096365,0.066057,0.220456,0.129712,0.603839,0.443774,0.158473,0.0,0.0,0.0
207,"00:13:54,875 --> 00:13:56,709
","FIELDSTONE:
Eight? How come you're up so late?

",0.661934,0.218839,0.036104,0.079476,0.07966,2e-06,0.114231,0.730945,0.747043,0.013199,0.0,0.0,0.0
208,"00:13:56,877 --> 00:13:58,294
","JONAH:
It's not that late in Seattle.

",0.290363,0.286492,0.296374,0.110216,0.098538,0.605891,0.187363,0.585505,0.61725,0.778738,0.0,0.0,0.0
209,"00:13:58,462 --> 00:14:00,129
","FIELDSTONE: Oh, of course,
you're absolutely right.

",0.138165,0.434287,0.178587,0.1411,0.214417,0.397102,0.142579,0.871986,0.845698,0.01946,0.0,0.0,0.999536
210,"00:14:00,297 --> 00:14:02,590
","All right, what's your
Christmas wish, Jonah?

",0.237589,0.618204,0.032798,0.058943,0.120039,0.022309,0.182869,0.74931,0.934196,0.720099,0.0,0.991679,0.0
211,"00:14:02,758 --> 00:14:06,177
","JONAH: It's not for me, it's for my dad.
I think he needs a new wife.

",0.507609,0.085551,0.301127,0.170463,0.043578,0.270247,0.046231,0.497968,0.335279,0.389772,0.694442,0.0,0.0
212,"00:14:06,637 --> 00:14:08,429
","FIELDSTONE:
You don't like the one he has now?

",0.361368,0.116351,0.185469,0.282934,0.177226,0.247044,0.216545,0.145025,0.003809,0.253528,0.0,0.920133,0.0
213,"00:14:08,597 --> 00:14:10,890
","JONAH: He doesn't have one
now. That's the problem.

",0.733405,0.021137,0.072675,0.127308,0.120517,0.215095,0.004497,0.147589,0.003868,0.389702,0.883404,0.0,0.0
214,"00:14:11,058 --> 00:14:12,600
","FIELDSTONE:
Where's your mum?

",0.077972,0.315162,0.323697,0.183509,0.196742,0.002354,0.074764,0.63605,0.566802,0.006614,0.0,0.0,0.0
215,"00:14:12,768 --> 00:14:14,102
","JONAH:
She died.

",0.893516,0.045487,0.054581,0.020308,0.04143,0.275935,0.128457,0.605676,0.445019,0.156911,0.0,0.0,0.0
216,"00:14:14,270 --> 00:14:18,439
","FIELDSTONE: Oh, I'm so sorry.
Well, who can believe this?

",0.659554,0.061764,0.045492,0.17231,0.168634,0.002526,0.08068,0.782766,0.072851,0.00082,0.0,0.978371,0.0
217,"00:14:18,607 --> 00:14:21,401
","JONAH: I've been pretty sad,
but I think my Dad's worse.

",0.934926,0.013456,0.047622,0.026126,0.005069,0.003129,0.001982,0.469,0.047715,0.0,0.829888,0.972662,0.0
218,"00:14:21,569 --> 00:14:24,404
","FIELDSTONE:
Have you talked to your dad about it?

",0.431951,0.244981,0.097164,0.105979,0.22752,0.010589,0.244896,0.924639,0.919257,0.587921,0.0,0.920133,0.0
219,"00:14:24,572 --> 00:14:26,322
","JONAH: No.
FIELDSTONE: Why not?

",0.291211,0.409042,0.158397,0.179442,0.074101,0.04105,0.060552,0.363552,0.392523,0.069687,0.0,0.0,0.0
220,"00:14:26,490 --> 00:14:28,408
","JONAH:
It's like it makes him sadder.

",0.923423,0.020488,0.007208,0.021864,0.057755,0.357681,0.051627,0.585855,0.145766,0.022807,0.0,0.952443,0.0
221,"00:14:28,576 --> 00:14:32,078
","FIELDSTONE: Aw, I can understand that.
Jonah, is your dad home right now?

",0.395051,0.203386,0.259855,0.153454,0.093409,0.024196,0.170151,0.982637,0.78558,0.056533,0.77494,0.0,0.0
222,"00:14:32,246 --> 00:14:34,497
","JONAH: Yeah.
What's he doing? Is he busy?

",0.201355,0.292181,0.078082,0.203553,0.29165,0.192408,0.13885,0.597106,0.424203,0.318011,0.0,0.0,0.0
223,"00:14:34,665 --> 00:14:36,708
","JONAH:
Not really, he's out on the deck.

",0.325719,0.276525,0.199888,0.20069,0.109299,0.547351,0.020542,0.100993,0.567447,0.420901,0.694442,0.0,0.0
224,"00:14:36,876 --> 00:14:41,045
","FIELDSTONE: I'm sure that I can help.
But I'm gonna need you to help me...

",0.535649,0.07903,0.122172,0.350796,0.010562,0.269378,0.338862,0.886777,0.23619,0.001232,0.0,0.0,0.957479
225,"00:14:41,213 --> 00:14:46,926
","Wretched woman! Hang up, Jonah!
JONAH: No way, he'd kill me.

",0.504185,0.013908,0.081057,0.27219,0.241146,0.082851,0.034477,0.471316,0.825422,0.073231,0.096699,0.0,0.0
226,"00:14:47,094 --> 00:14:48,136
","FIELDSTONE:
Trust me, Jonah.

",0.325711,0.159665,0.269149,0.314868,0.017646,0.219724,0.127161,0.592708,0.565726,0.029139,0.0,0.0,0.0
227,"00:14:48,304 --> 00:14:52,098
","He won't be angry when he realises
how concerned you are about him.

",0.605627,0.029957,0.057513,0.227703,0.147887,0.137026,0.1068,0.575042,0.074432,0.025076,0.77494,0.84639,0.0
228,"00:14:52,266 --> 00:14:53,308
","Wanna bet?

",0.380493,0.081923,0.093634,0.139361,0.417763,0.123154,0.274915,0.598504,0.541646,0.323343,0.0,0.998976,0.0
229,"00:14:53,475 --> 00:14:56,102
","JONAH: But if I get yelled at, I'm
never gonna listen to your show again.

",0.172202,0.01526,0.114211,0.628216,0.200288,0.004568,0.015643,0.760627,0.463869,0.157261,0.0,0.0,0.880065
230,"00:14:56,270 --> 00:14:57,520
","FIELDSTONE:
Okay, fair enough.

",0.10524,0.207361,0.203256,0.134215,0.40856,0.16048,0.121562,0.612345,0.394842,0.089777,0.0,0.0,0.0
231,"00:14:59,648 --> 00:15:02,108
","JONAH: Dad?
SAM: Yeah.

",0.576337,0.308853,0.088997,0.023978,0.059374,0.075783,0.12698,0.606949,0.474241,0.211256,0.0,0.0,0.0
232,"00:15:02,276 --> 00:15:05,361
","JONAH: There's someone
on the phone for you.

",0.121761,0.258544,0.077966,0.20485,0.397679,0.025393,0.052528,0.434685,0.737635,0.432601,0.0,0.987926,0.0
233,"00:15:08,365 --> 00:15:10,909
","His name is Sam.
FIELDSTONE: Sam.

",0.674465,0.152537,0.055073,0.020171,0.154576,0.421068,0.117982,0.6059,0.459398,0.124751,0.0,0.0,0.0
234,"00:15:11,076 --> 00:15:13,494
","If you've just tuned in,
this is Dr. Marcia Fieldstone

",0.112436,0.561355,0.212033,0.059788,0.145857,0.547391,0.189512,0.594697,0.674614,0.148458,0.857009,0.978371,0.0
235,"00:15:13,662 --> 00:15:16,205
","and tonight's topic
is your wishes and dreams.

",0.316357,0.305144,0.371979,0.028613,0.0259,0.429236,0.185029,0.512026,0.662391,0.231544,0.0,0.0,0.0
236,"00:15:16,373 --> 00:15:17,415
","I got it.

",0.190677,0.604013,0.05373,0.138902,0.083746,0.163806,0.388827,0.579576,0.165594,0.455674,0.0,0.0,0.0
237,"00:15:17,583 --> 00:15:19,167
","We're on the line now
with someone from Seattle.

",0.293882,0.358677,0.10124,0.104744,0.233188,0.920367,0.347579,0.517036,0.872024,0.904472,0.0,0.979812,0.0
238,"00:15:19,335 --> 00:15:20,376
","Hello.

",0.0,0.0,0.0,0.0,0.0,0.290636,0.274434,0.599483,0.543326,0.292078,0.0,0.0,0.0
239,"00:15:20,544 --> 00:15:24,297
","Hello, Sam, this is Dr. Fieldstone
on Network America.

",0.367524,0.292778,0.086146,0.059848,0.269676,0.087846,0.170362,0.451195,0.505309,0.205774,0.0,0.0,0.0
240,"00:15:25,132 --> 00:15:29,719
","Okay. What are you selling tonight?
Micro-hibachis or knives?

",0.140382,0.07692,0.539083,0.216981,0.092847,0.924312,0.255483,0.580757,0.772864,0.329767,0.0,0.920133,0.0
